best_title	translated
驾驶证在有限期内可是没有年审保险公司给理赔吗	驾照在有限的时间内,但不小心要求保险公司
中国太平人寿保险教育险买了可以退吗	中国太平洋人寿保险教育风险可以买回来
企业缴纳失业金需要先办理失业证吗	公司支付失业救济需要办理失业证
什么是人身意外保险，人身意外保险理赔的流程是什么	人身意外保险,人身意外保险索赔过程是什么
中*平*保*重大疾病投保多久住院能报	* * *宝萍是重大疾病保险将报价多久去医院
重大疾病保险怎么买？	重大疾病保险如何买房?
平安保险万能险主要适合什么样的人群投保	平安保险(Ping an insurance)普遍主要适用于什么样的风险
人身意外保险可以保障猝死吗？	人身意外保险可以猝死?
重疾险有多少种疾病	大病保险有多少种类的疾病
车购税为什么会有滞纳金？	为什么会有滞纳金车辆购置税吗?
营业性车辆与非营业性车辆保险费率是否相同	商用车辆和商业汽车保险费率是一样的
买平安福保险有没有犹豫期	买保险你有任何犹豫
交强险别人把我撞了有赔偿吗	有补偿保险有人撞到我吗
哪些原因造成保险车辆损失，保险人不负责赔偿	保险车辆造成的损失,保险人不负责赔偿
车出车祸交强险与商业险不是一家怎么理陪	什么车祸保险和商业保险不是理由陪
倒车撞墙了买了全保保险陪多少	背靠墙都伴随风险保险
祥和万家是什么保险	和平,是什么保险
信诺重疾险报销需要提供哪些资料	信诺重疾病风险需要提供什么数据
98年辞职的职工怎么办理社保和医保	98年,辞职员工如何应对社会保障和医疗保险
自动挡改手动挡影响保险理赔吗	自动改变手动影响保险索赔
42周岁的女士在单位可以交五险一金吗	42岁以下的女性在单位支付五种社会保险和住房公积金
买车人不转强制保险对卖车的有害吗?	买主不有害强制保险卖车?
没提供单位社保编号可报销生育费吗	没有提供社会安全号码可以报销的方向
如果医保有两年未交现要迁到外地要不要补交	如果卫生保健有两年没有支付现在搬到其他地方你想填满
我个人同时保多种意外伤害险,发生意外伤害时享受几份赔偿	我个人支付各种意外伤害风险同时,意外伤害发生时享受一些补偿
工厂倒闭三险一金怎么赔偿?	工厂关闭三个保险如何补偿?
基本保险金额是什么	基本保险金额是多少
防癌险赔付方式?怎么缴费怎么赔付	癌症风险补偿?
我每月失业金755能办低保吗	我每月的失业救济金755可以申请低
万能寿险具体有什么保障	普遍生活具体有什么保证
七级工伤主动辞职能办理失业险吗？	七个工伤可以辞职处理失业保险?
买车的时候第一年买的是全险，第二年用不用买全险了？	买汽车时第一年购买一切险,用在第二年购买一切险吗?
保防癌险和疾病险假如我到死都没有生这病最后能拿回本金吗？	预防癌症风险和疾病风险如果我死亡的疾病最终回到生活吗?
在职员工申请退保如何办理	员工申请前如何处理
保险到底是什么？	什么是保险?
买了大病险,在180天内中风了,保险还有用吗?会不会失效了	买了一个大渗流路径,中风的180天,保险和使用?
包工头可以买到顾主责任险吗	承包商可以购买雇主责任保险
自己上保险能吃就失业险吗	他的保险失业保险可以吃
生育保险孩子三岁了男方可以报销吗	生育保险的孩子3岁男人可以报销
出了工伤没交社保没签合同怎么办	工伤未支付社会保障没有签合同
非本地户口下岗了保险交了有十几年了,可以自己交吗	非本地户口的下岗保险支付12年,你可以做你自己
车险可以团购吗？	汽车保险可以团购吗?
中*人寿福寿年年有哪些保障	*每年生活居住安全
人寿保险退订手续费要多少	退订人寿保险费用多少
泰康人寿分红型保险怎么样	泰康人寿保险的分红保险
入保险的好处入保险有什么好处	有什么优点保险金的保险吗
企业一年多没给员工交五险，员工该怎样维权？	企业一年多没有给员工支付五个保险,员工权利如何?
43岁女性购买哪种重大疾病险比较好？	43个女性购买什么样的重大疾病保险比较好?
到退休年龄了又多交几个月社保咋办	退休年龄和支付几个月的社保
天安人寿富贵年年年金保险（分红型），有什么风险吗？	天安人寿繁荣年年金保险(分红),风险是什么?
车辆发生伤人事故,明年保费上浮多少	多少车辆伤害事故,保费增长明年
万能险的本质是什么？	全民医保的本质是什么?
国家厂职工在没退休时去世后,以前所交养老金能退还吗?	国家不是退休工人死后,支付养老金返回吗?
4S店上的车险和保险公司上的车险一样吗？	4 s店汽车保险和保险公司汽车保险吗?
公司给我上的三险可是我自己查没有养老我可以告他吗	公司给我三个风险但我检查没有养老金,我可以告诉他
买新华人寿保险公司的红双喜分红险安全吗?	购买新的中国人寿保险公司的安全双喜红利政策?
公交车的车险为什么一年比一年交的钱多	为什么巴士汽车保险每年有更多的钱吗
女性买重疾保险必须覆盖的重疾有哪些？	女性购买重疾病保险必须涵盖疾病?
人寿保险犹豫期从哪一天算起？	人寿保险犹豫期从哪天?
外地户口迁到本地交职工养老保险有区别	外地户口迁往当地职工养老保险有区别
两车相撞我是次要责任,赔偿金额1000元,那下一年的保费提高多少	两辆车相撞我是次要责任,赔偿1000元,明年多少保费增加
如果犹豫期是十天我在最后两天退保又刚好是星期天那应该怎么办	如果十天犹豫期在过去两天,我周日投降,到底是应该做什么
新车刚买3个月被撞对方负全责用法律起诉能得到什么赔偿?	新车刚买3个月被击中对方承担全部责任的法律起诉可以得到补偿?
单位没给我买失业保险，我个人能在社会上买吗	单位没有给我购买失业保险,就我个人而言,我可以买到社会中
车险中的商业险和交强险英文缩写是什么	什么是汽车保险的商业保险和保险缩写吗
领着失业金还可以交失业险吗	领失业救济金也可以缴纳失业保险
买车第二年需要去车管所办手续吗?	第二年买车需要去车管所手续吗?
企业交养老保险可以返到个人账户吗	企业支付养老保险个人账户可以返回
非工作日，在出租房宿舍做公司的事。意外猝死，能否算工伤？	一天,租赁公司宿舍。
刚考驾照不久开车没强险可以不罚款吗?	只是驾驶考试很快强劲无保险不能驾驶好吗?
退款成功后卖家关闭了交易运费险会什么时候到账	退款成功后卖家关闭交易货物的风险何时到来
学前班小孩星期六在家弄断了手,保险公司有赔偿吗	学龄前儿童在家里周六打破了他的手,保险公司赔偿
车险费率市场化有没有实施	汽车保险费率市场化实现
我的车撞了之后没报警修好后派出所需要出什么证明保险公司才能报消	我被车撞了后没有报告警察局修复后需要什么能证明保险公司消失
怎样知道车险理赔的详情	如何知道汽车保险索赔的细节吗
有了大病了,还能交居民医保吗?	有严重的疾病,但也使居民报道吗?
职工医保和农保的区别-百度	工人健康和农业保险的区别——百度
新买的车刚交了一年的强制险可以改名吗	买了一辆新车就交了一年的强制保险可以改变名字
刑满释放人员可以买商业保险吗	一个人在服刑完毕后发布可以买商业保险
请问，交通事故受伤者要求赔偿精神损失费，保险公司可能赔吗？	交通事故受害者,请要求损失赔偿,保险公司可以赔偿吗?
车险抵押是什么意思	抵押贷款的汽车保险的意义是什么
酒驾执照调消后开车出事故后,保险还可以报吗?	醉酒驾驶执照驾驶事故消除后,也可以报保险?
六十九的人去打工受伤后能要求老板付误工费吗	六十九人上班在受伤后问老板支付的钱
车辆损失险的赔偿限额是逐年递减的吗?	汽车损失的赔偿限额逐年减少危险?
人寿保险合一同还没下来可以退款吗	人寿保险同一性和没有你能退款
一个人可以买几份寿险人身险？	一个人可以买一些人寿保险人寿保险吗?
办社保两年了都没有交钱,可以退保吗	社会保障办公室两年不赚钱,你能投降
国寿福禄鑫尊两全保险分红型每年领多少	ShouFuLu鑫尊养老保险的分红每年将多
养老保险可不可以从高档次转换低档次?	养老保险可以转移从高档低品位?
国寿瑞鑫两全保险与国寿千禧理财两全保险那种比较好?	国家养老保险ShouRuiXin和生活的年养老保险融资更好?
小学生在课堂上不小心致他人受伤保险公司有赔付吗	小学生在课堂上不小心造成伤害保险公司支付
我主责对方次责,对方摩托车无保险怎么赔付？	我主要负责其他时间,如何补偿对方摩托车没有保险吗?
